text_clean,exclamation,emojis,links,hashtags,airline_sentiment
 would be on the next flight to hayden  steamboat,False,False,False,False,neutral
we needed to be at steamboat for a meeting by 3pm so we took a shuttle  the united customer service people said the bag would be on,False,False,False,False,negative
 there is no good word for describing how angry and pissed off of a customer you have made me ,False,False,False,False,negative
late flight 2014 and 2015 are huge step towards decline in service  and your agents  not all  are as arrogant as ever  unitedairlines,False,False,False,True,negative
denver baggage handlers you totally impressed us today  our lungs barely made the run to connect but our bags had no problem  den,True,False,False,True,positive
flight 3870 to newark  stuck in the runway  about to miss my connection and they are just sorry for my inconvenience   ,True,False,False,False,negative
false ,False,False,False,False,negative
sitting on the runway in newark  they wont let the plane to a gate  my connection boards in 1 minute  hates us all ,False,False,False,False,negative
thanks  it was my first time in a united lounge and felt welcomed ,False,False,False,False,positive
 all other ana ticket holders get to use the lounge  too  but not us  because united booked us  grumpykim,False,False,False,True,negative
good evening  ua  can you assist with an issue via dm ,False,False,False,False,neutral
never had a flight delayed an hour due to an unbalanced load  and more delays at  great job idiots ,False,False,False,False,negative
100   failure in 2015 unitedairlines,False,False,False,True,negative
can cancelled flight my flight anytime if this is where they keep me for the night  httptcoavRTOWTyzk,False,False,True,False,positive
you guys suck  2 12 delay to get out of ers and didnt even have curtesy to let me know  unitedairlines,False,False,False,True,negative
unfortunately had a bad experience flying with you on saturday  inpolite crew  bad delays ,False,False,False,False,negative
seriously  45 min on the plane at bhm and now 30 min in baggage and still no bags  worstairlineever,False,False,False,True,negative
thanks for updating me about the 1  hour delay the exact second i got to atl  🙅 🙅 🙅,False,True,False,False,positive
but we are on all nippon now  booked by united to replace the one we missed  ,False,False,False,False,negative
what is this subtlety gate changes  are you kidding with me ,False,False,False,False,negative
been good 15yr  friendly skies  relationship  2day agent told me im  only canadian  and thus not good enough for military preboard,False,False,False,False,negative
yes was trying to upgrade my seat  now there are no available spots,False,False,False,False,negative
“  what made you come to this  can we help you with anything   jp ” inconvience ,False,False,False,False,negative
“  what made you come to this  can we help you with anything   jp ” free tickets  for the i convince ,False,False,False,False,neutral
“  what made you come to this  can we help you with anything   jp ” the service just hasnt been great ,False,False,False,False,negative
 i think not  im not flying you again  if i can help it ,False,False,False,False,negative
resolved  over hour of work on ground  somehow the system reset itself during takeoff  i appreciate the quick response  service ,False,False,False,False,positive
always a fucken nightmare with your airline  fail lazy alwayslate flight worstairlineever,False,False,False,True,negative
we were told when we checked in  as soon as we were allowed to  that there are no other seats available on the plane except middle ,False,False,False,False,negative
everytime i fly ur airline i hate you even more  thanks for the terrible service on flight 1071,True,False,False,False,negative
 really  was bumped down from gold status  asked to pay   to keep it  and get fewer miles  how is that worth it ,False,False,False,False,negative
you always surprise me with the awfulness of your airline  you guys suck  worst,False,False,False,True,negative
that i would get on early enough to not have to green tag  but no go  if not for otis i would be still sitting at ord,False,False,False,False,negative
and to add to my earlier tweet  this was my daughters 5th bday present  thank you for the hard work and making it happen ,False,False,False,False,positive
you have a guy named otis at ord that knows what customerservice is  he was able to get my bag to me  i upgraded just to be sure,False,False,False,True,positive
